,ID,EC number,reaction,flux
5586,Plastidial_ATP_Synthase_p4,NA,2.4 ADP_p4 + 14.0 PROTON_l4 + 3.0 Pi_p4 + 0.6 aADP_p4 --> 2.7 ATP_p4 + 11.3 PROTON_p4 + 3.0 WATER_p4 + 0.3 aATP_p4,0.0
5587,H2O_xc10,NA,WATER_x10 <=> WATER_c10,0.0
5588,GLC_vc2,NA,GLC_v2 --> GLC_c2,0.0
5589,GLC_vc1,NA,GLC_v1 --> GLC_c1,0.0
5590,FGAMSYN_RXN_p6,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p6 + 0.9 ATP_p6 + GLN_p6 + WATER_p6 + 0.1 aATP_p6 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p6 + 0.8 ADP_p6 + GLT_p6 + 1.7 PROTON_p6 + Pi_p6 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p6 + 0.2 aADP_p6,0.0
5591,LYS_PROTON_vc10,NA,LYS_c10 + 1.0798 PROTON_v10 --> 0.9202 LYS_v10 + PROTON_c10 + 0.0798 aLYS_v10,0.0004610083691404654
5592,GLC_vc6,NA,GLC_v6 --> GLC_c6,0.0
5593,FGAMSYN_RXN_p7,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p7 + 0.9 ATP_p7 + GLN_p7 + WATER_p7 + 0.1 aATP_p7 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p7 + 0.8 ADP_p7 + GLT_p7 + 1.7 PROTON_p7 + Pi_p7 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p7 + 0.2 aADP_p7,0.0
5594,GLC_vc5,NA,GLC_v5 --> GLC_c5,0.0
5595,FGAMSYN_RXN_p4,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p4 + 0.9 ATP_p4 + GLN_p4 + WATER_p4 + 0.1 aATP_p4 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p4 + 0.8 ADP_p4 + GLT_p4 + 1.7 PROTON_p4 + Pi_p4 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p4 + 0.2 aADP_p4,0.0
5596,GLC_vc4,NA,GLC_v4 --> GLC_c4,0.0
5597,FGAMSYN_RXN_p5,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p5 + 0.9 ATP_p5 + GLN_p5 + WATER_p5 + 0.1 aATP_p5 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p5 + 0.8 ADP_p5 + GLT_p5 + 1.7 PROTON_p5 + Pi_p5 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p5 + 0.2 aADP_p5,0.0
5598,GLC_vc3,NA,GLC_v3 --> GLC_c3,0.0
5599,DUDPKIN_RXN_p10,2.7.4.6,0.9 ATP_p10 + 0.81 DUDP_p10 + 0.1 PROTON_p10 + 0.1 aATP_p10 + 0.19 aDUDP_p10 --> 0.8 ADP_p10 + 0.81 DUTP_p10 + 0.2 aADP_p10 + 0.19 aDUTP_p10,0.0
5600,FGAMSYN_RXN_p2,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p2 + 0.9 ATP_p2 + GLN_p2 + WATER_p2 + 0.1 aATP_p2 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p2 + 0.8 ADP_p2 + GLT_p2 + 1.7 PROTON_p2 + Pi_p2 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p2 + 0.2 aADP_p2,0.0
5601,Plastidial_ATP_Synthase_p9,NA,2.4 ADP_p9 + 14.0 PROTON_l9 + 3.0 Pi_p9 + 0.6 aADP_p9 --> 2.7 ATP_p9 + 11.3 PROTON_p9 + 3.0 WATER_p9 + 0.3 aATP_p9,0.0
5602,FGAMSYN_RXN_p3,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p3 + 0.9 ATP_p3 + GLN_p3 + WATER_p3 + 0.1 aATP_p3 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p3 + 0.8 ADP_p3 + GLT_p3 + 1.7 PROTON_p3 + Pi_p3 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p3 + 0.2 aADP_p3,0.0
5603,GLC_vc9,NA,GLC_v9 --> GLC_c9,0.0
5604,GLC_vc8,NA,GLC_v8 --> GLC_c8,0.0
5605,FGAMSYN_RXN_p1,6.3.5.3,5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p1 + 0.9 ATP_p1 + GLN_p1 + WATER_p1 + 0.1 aATP_p1 --> 0.8 5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p1 + 0.8 ADP_p1 + GLT_p1 + 1.7 PROTON_p1 + Pi_p1 + 0.2 a5_PHOSPHORIBOSYL_N_FORMYLGLYCINEAMIDINE_p1 + 0.2 aADP_p1,0.0
5606,GLC_vc7,NA,GLC_v7 --> GLC_c7,0.0
5607,SPONTPRO_RXN_c8,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c8 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c8 + WATER_c8,0.0
5608,SPONTPRO_RXN_c7,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c7 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c7 + WATER_c7,0.0
5609,SPONTPRO_RXN_c9,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c9 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c9 + WATER_c9,0.0
5610,H2O_mc10,NA,WATER_m10 <=> WATER_c10,30.496853053230726
5611,SPONTPRO_RXN_c4,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c4 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c4 + WATER_c4,0.0
5612,SPONTPRO_RXN_c3,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c3 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c3 + WATER_c3,0.0
5613,SPONTPRO_RXN_c6,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c6 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c6 + WATER_c6,0.0
5614,SPONTPRO_RXN_c5,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c5 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c5 + WATER_c5,0.0
5615,SPONTPRO_RXN_c2,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c2 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c2 + WATER_c2,0.0
5616,SPONTPRO_RXN_c1,NIL,L_GLUTAMATE_GAMMA_SEMIALDEHYDE_c1 <=> L_DELTA1_PYRROLINE_5_CARBOXYLATE_c1 + WATER_c1,0.0
5617,MAL_CIT_vc10,NA,CIT_c10 + 0.0362 MAL_v10 + 1.171 PROTON_v10 + 0.7708 aMAL_v10 + 0.1929 aaMAL_v10 --> 0.0026 CIT_v10 + MAL_c10 + 0.3 PROTON_c10 + 0.1016 aCIT_v10 + 0.7612 aaCIT_v10 + 0.1347 aaaCIT_v10,0.0
5618,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m9,6.4.1.4,3_METHYL_CROTONYL_COA_m9 + 0.9 ATP_m9 + HCO3_m9 + 0.1 aATP_m9 --> 0.8 ADP_m9 + 0.6 PROTON_m9 + Pi_m9 + TRANS_3_METHYL_GLUTACONYL_COA_m9 + 0.2 aADP_m9,0.0
5619,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m7,6.4.1.4,3_METHYL_CROTONYL_COA_m7 + 0.9 ATP_m7 + HCO3_m7 + 0.1 aATP_m7 --> 0.8 ADP_m7 + 0.6 PROTON_m7 + Pi_m7 + TRANS_3_METHYL_GLUTACONYL_COA_m7 + 0.2 aADP_m7,0.0
5620,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m8,6.4.1.4,3_METHYL_CROTONYL_COA_m8 + 0.9 ATP_m8 + HCO3_m8 + 0.1 aATP_m8 --> 0.8 ADP_m8 + 0.6 PROTON_m8 + Pi_m8 + TRANS_3_METHYL_GLUTACONYL_COA_m8 + 0.2 aADP_m8,0.0
5621,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m5,6.4.1.4,3_METHYL_CROTONYL_COA_m5 + 0.9 ATP_m5 + HCO3_m5 + 0.1 aATP_m5 --> 0.8 ADP_m5 + 0.6 PROTON_m5 + Pi_m5 + TRANS_3_METHYL_GLUTACONYL_COA_m5 + 0.2 aADP_m5,0.0
5622,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m6,6.4.1.4,3_METHYL_CROTONYL_COA_m6 + 0.9 ATP_m6 + HCO3_m6 + 0.1 aATP_m6 --> 0.8 ADP_m6 + 0.6 PROTON_m6 + Pi_m6 + TRANS_3_METHYL_GLUTACONYL_COA_m6 + 0.2 aADP_m6,0.0
5623,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m3,6.4.1.4,3_METHYL_CROTONYL_COA_m3 + 0.9 ATP_m3 + HCO3_m3 + 0.1 aATP_m3 --> 0.8 ADP_m3 + 0.6 PROTON_m3 + Pi_m3 + TRANS_3_METHYL_GLUTACONYL_COA_m3 + 0.2 aADP_m3,0.0
5624,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m4,6.4.1.4,3_METHYL_CROTONYL_COA_m4 + 0.9 ATP_m4 + HCO3_m4 + 0.1 aATP_m4 --> 0.8 ADP_m4 + 0.6 PROTON_m4 + Pi_m4 + TRANS_3_METHYL_GLUTACONYL_COA_m4 + 0.2 aADP_m4,0.0
5625,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m1,6.4.1.4,3_METHYL_CROTONYL_COA_m1 + 0.9 ATP_m1 + HCO3_m1 + 0.1 aATP_m1 --> 0.8 ADP_m1 + 0.6 PROTON_m1 + Pi_m1 + TRANS_3_METHYL_GLUTACONYL_COA_m1 + 0.2 aADP_m1,0.0
5626,METHYLCROTONYL_COA_CARBOXYLASE_RXN_m2,6.4.1.4,3_METHYL_CROTONYL_COA_m2 + 0.9 ATP_m2 + HCO3_m2 + 0.1 aATP_m2 --> 0.8 ADP_m2 + 0.6 PROTON_m2 + Pi_m2 + TRANS_3_METHYL_GLUTACONYL_COA_m2 + 0.2 aADP_m2,0.0
5627,CDPREDUCT_RXN_p9,1.17.4.1,0.79 CDP_p9 + Red_Thioredoxin_p9 + 0.21 aCDP_p9 --> 0.79 DCDP_p9 + Ox_Thioredoxin_p9 + WATER_p9 + 0.21 aDCDP_p9,0.0
5628,DIHYDROFOLATEREDUCT_RXN_m10,1.5.1.3,DIHYDROFOLATE_m10 + NADPH_m10 + PROTON_m10 --> NADP_m10 + THF_m10,0.0
5629,CDPREDUCT_RXN_p2,1.17.4.1,0.79 CDP_p2 + Red_Thioredoxin_p2 + 0.21 aCDP_p2 --> 0.79 DCDP_p2 + Ox_Thioredoxin_p2 + WATER_p2 + 0.21 aDCDP_p2,0.0
5630,CDPREDUCT_RXN_p1,1.17.4.1,0.79 CDP_p1 + Red_Thioredoxin_p1 + 0.21 aCDP_p1 --> 0.79 DCDP_p1 + Ox_Thioredoxin_p1 + WATER_p1 + 0.21 aDCDP_p1,0.0
5631,CDPREDUCT_RXN_p4,1.17.4.1,0.79 CDP_p4 + Red_Thioredoxin_p4 + 0.21 aCDP_p4 --> 0.79 DCDP_p4 + Ox_Thioredoxin_p4 + WATER_p4 + 0.21 aDCDP_p4,0.0
5632,CDPREDUCT_RXN_p3,1.17.4.1,0.79 CDP_p3 + Red_Thioredoxin_p3 + 0.21 aCDP_p3 --> 0.79 DCDP_p3 + Ox_Thioredoxin_p3 + WATER_p3 + 0.21 aDCDP_p3,0.0
5633,CDPREDUCT_RXN_p6,1.17.4.1,0.79 CDP_p6 + Red_Thioredoxin_p6 + 0.21 aCDP_p6 --> 0.79 DCDP_p6 + Ox_Thioredoxin_p6 + WATER_p6 + 0.21 aDCDP_p6,0.0
5634,CDPREDUCT_RXN_p5,1.17.4.1,0.79 CDP_p5 + Red_Thioredoxin_p5 + 0.21 aCDP_p5 --> 0.79 DCDP_p5 + Ox_Thioredoxin_p5 + WATER_p5 + 0.21 aDCDP_p5,0.0
5635,CDPREDUCT_RXN_p8,1.17.4.1,0.79 CDP_p8 + Red_Thioredoxin_p8 + 0.21 aCDP_p8 --> 0.79 DCDP_p8 + Ox_Thioredoxin_p8 + WATER_p8 + 0.21 aDCDP_p8,0.0
5636,CDPREDUCT_RXN_p7,1.17.4.1,0.79 CDP_p7 + Red_Thioredoxin_p7 + 0.21 aCDP_p7 --> 0.79 DCDP_p7 + Ox_Thioredoxin_p7 + WATER_p7 + 0.21 aDCDP_p7,0.0
5637,CIT_PROTON_rev_vc10,NA,0.0026 CIT_v10 + 0.9722 PROTON_v10 + 0.1016 aCIT_v10 + 0.7612 aaCIT_v10 + 0.1347 aaaCIT_v10 --> CIT_c10 + 3.0 PROTON_c10,0.0
5638,pASN_biomass10,NA,Charged_ASN_tRNAs_c10 + Protein_polymerisation_cost_c10 + Protein_processing_cost_c10 + Protein_tranlocation_cost_c10 + WATER_c10 --> ASN_tRNAs_c10 + 2.0 PROTON_c10 + pASN_b10,2.5590879440637346e-05
5639,pASP_biomass3,NA,Charged_ASP_tRNAs_c3 + Protein_polymerisation_cost_c3 + Protein_processing_cost_c3 + Protein_tranlocation_cost_c3 + WATER_c3 --> ASP_tRNAs_c3 + 2.0 PROTON_c3 + pASP_b3,0.010023397258665367
5640,pASP_biomass2,NA,Charged_ASP_tRNAs_c2 + Protein_polymerisation_cost_c2 + Protein_processing_cost_c2 + Protein_tranlocation_cost_c2 + WATER_c2 --> ASP_tRNAs_c2 + 2.0 PROTON_c2 + pASP_b2,0.006723511240984487
5641,pASP_biomass1,NA,Charged_ASP_tRNAs_c1 + Protein_polymerisation_cost_c1 + Protein_processing_cost_c1 + Protein_tranlocation_cost_c1 + WATER_c1 --> ASP_tRNAs_c1 + 2.0 PROTON_c1 + pASP_b1,0.004349690164230406
5642,pASP_biomass7,NA,Charged_ASP_tRNAs_c7 + Protein_polymerisation_cost_c7 + Protein_processing_cost_c7 + Protein_tranlocation_cost_c7 + WATER_c7 --> ASP_tRNAs_c7 + 2.0 PROTON_c7 + pASP_b7,0.0021860984972027478
5643,pASP_biomass6,NA,Charged_ASP_tRNAs_c6 + Protein_polymerisation_cost_c6 + Protein_processing_cost_c6 + Protein_tranlocation_cost_c6 + WATER_c6 --> ASP_tRNAs_c6 + 2.0 PROTON_c6 + pASP_b6,0.005074872442535617
5644,ISPH2_RXN_p10,1.17.1.2,0.79 HYDROXY_METHYL_BUTENYL_DIP_p10 + 2.0 PROTON_p10 + 2.0 Reduced_ferredoxins_p10 + 0.21 aHYDROXY_METHYL_BUTENYL_DIP_p10 --> 0.79 DELTA3_ISOPENTENYL_PP_p10 + 2.0 Oxidized_ferredoxins_p10 + WATER_p10 + 0.21 aDELTA3_ISOPENTENYL_PP_p10,0.0009632286240129897
5645,pASP_biomass5,NA,Charged_ASP_tRNAs_c5 + Protein_polymerisation_cost_c5 + Protein_processing_cost_c5 + Protein_tranlocation_cost_c5 + WATER_c5 --> ASP_tRNAs_c5 + 2.0 PROTON_c5 + pASP_b5,0.009162709520960948
5646,pASP_biomass4,NA,Charged_ASP_tRNAs_c4 + Protein_polymerisation_cost_c4 + Protein_processing_cost_c4 + Protein_tranlocation_cost_c4 + WATER_c4 --> ASP_tRNAs_c4 + 2.0 PROTON_c4 + pASP_b4,0.011573150963494821
5647,INORGPYROPHOSPHAT_RXN_m10,3.6.1.1,0.55 PPI_m10 + WATER_m10 + 0.45 bPPI_m10 --> 0.55 PROTON_m10 + 2.0 Pi_m10,0.0004131969720611789
5648,RXN_3523_p10,NIL,2.0 CPD_318_p10 --> ASCORBATE_p10 + L_DEHYDRO_ASCORBATE_p10,0.0
5649,RXN_9527_p3,2.3.1.41,MALONYL_ACP_p3 + Octanoyl_ACPs_p3 + PROTON_p3 --> 3_oxo_decanoyl_ACPs_p3 + ACP_p3 + CARBON_DIOXIDE_p3,0.0
5650,RXN_9527_p2,2.3.1.41,MALONYL_ACP_p2 + Octanoyl_ACPs_p2 + PROTON_p2 --> 3_oxo_decanoyl_ACPs_p2 + ACP_p2 + CARBON_DIOXIDE_p2,0.0
5651,RXN_9527_p5,2.3.1.41,MALONYL_ACP_p5 + Octanoyl_ACPs_p5 + PROTON_p5 --> 3_oxo_decanoyl_ACPs_p5 + ACP_p5 + CARBON_DIOXIDE_p5,0.0
5652,RXN_9527_p4,2.3.1.41,MALONYL_ACP_p4 + Octanoyl_ACPs_p4 + PROTON_p4 --> 3_oxo_decanoyl_ACPs_p4 + ACP_p4 + CARBON_DIOXIDE_p4,0.0
5653,RXN_9527_p1,2.3.1.41,MALONYL_ACP_p1 + Octanoyl_ACPs_p1 + PROTON_p1 --> 3_oxo_decanoyl_ACPs_p1 + ACP_p1 + CARBON_DIOXIDE_p1,0.0
5654,RXN_969_x10,1.1.3.15,GLYCOLLATE_x10 + OXYGEN_MOLECULE_x10 --> GLYOX_x10 + HYDROGEN_PEROXIDE_x10,0.0
5655,ACONITATEDEHYDR_RXN_m10,4.2.1.3,CIT_m10 <=> CIS_ACONITATE_m10 + WATER_m10,0.0
5656,2_KETO_ADIPATE_DEHYDROG_RXN_m5,NIL,2K_ADIPATE_m5 + CO_A_m5 + NAD_m5 --> CARBON_DIOXIDE_m5 + GLUTARYL_COA_m5 + NADH_m5,0.0
5657,GLUCOKIN_RXN_p8,2.7.1.2,0.9 ATP_p8 + GLC_p8 + 0.1 aATP_p8 --> 0.8 ADP_p8 + GLC_6_P_p8 + 0.9 PROTON_p8 + 0.2 aADP_p8,0.0
5658,2_KETO_ADIPATE_DEHYDROG_RXN_m4,NIL,2K_ADIPATE_m4 + CO_A_m4 + NAD_m4 --> CARBON_DIOXIDE_m4 + GLUTARYL_COA_m4 + NADH_m4,0.0
5659,GLUCOKIN_RXN_p7,2.7.1.2,0.9 ATP_p7 + GLC_p7 + 0.1 aATP_p7 --> 0.8 ADP_p7 + GLC_6_P_p7 + 0.9 PROTON_p7 + 0.2 aADP_p7,0.0
5660,2_KETO_ADIPATE_DEHYDROG_RXN_m3,NIL,2K_ADIPATE_m3 + CO_A_m3 + NAD_m3 --> CARBON_DIOXIDE_m3 + GLUTARYL_COA_m3 + NADH_m3,0.0
5661,2_KETO_ADIPATE_DEHYDROG_RXN_m2,NIL,2K_ADIPATE_m2 + CO_A_m2 + NAD_m2 --> CARBON_DIOXIDE_m2 + GLUTARYL_COA_m2 + NADH_m2,0.0
5662,GLUCOKIN_RXN_p9,2.7.1.2,0.9 ATP_p9 + GLC_p9 + 0.1 aATP_p9 --> 0.8 ADP_p9 + GLC_6_P_p9 + 0.9 PROTON_p9 + 0.2 aADP_p9,0.0
5663,2_KETO_ADIPATE_DEHYDROG_RXN_m1,NIL,2K_ADIPATE_m1 + CO_A_m1 + NAD_m1 --> CARBON_DIOXIDE_m1 + GLUTARYL_COA_m1 + NADH_m1,0.0
5664,GLUCOKIN_RXN_p4,2.7.1.2,0.9 ATP_p4 + GLC_p4 + 0.1 aATP_p4 --> 0.8 ADP_p4 + GLC_6_P_p4 + 0.9 PROTON_p4 + 0.2 aADP_p4,0.0
5665,GLUCOKIN_RXN_p3,2.7.1.2,0.9 ATP_p3 + GLC_p3 + 0.1 aATP_p3 --> 0.8 ADP_p3 + GLC_6_P_p3 + 0.9 PROTON_p3 + 0.2 aADP_p3,0.0
5666,GLUCOKIN_RXN_p6,2.7.1.2,0.9 ATP_p6 + GLC_p6 + 0.1 aATP_p6 --> 0.8 ADP_p6 + GLC_6_P_p6 + 0.9 PROTON_p6 + 0.2 aADP_p6,0.0
5667,DAHPSYN_RXN_p10,2.5.1.54,ERYTHROSE_4P_p10 + PHOSPHO_ENOL_PYRUVATE_p10 + WATER_p10 --> 3_DEOXY_D_ARABINO_HEPTULOSONATE_7_P_p10 + Pi_p10,3.6628204443286684e-05
5668,GLUCOKIN_RXN_p5,2.7.1.2,0.9 ATP_p5 + GLC_p5 + 0.1 aATP_p5 --> 0.8 ADP_p5 + GLC_6_P_p5 + 0.9 PROTON_p5 + 0.2 aADP_p5,0.0
5669,PHOSGLYPHOS_RXN_c10,2.7.2.3,0.65 ATP_c10 + G3P_c10 + 0.15 PROTON_c10 + 0.35 aATP_c10 <=> 0.5 ADP_c10 + DPG_c10 + 0.5 aADP_c10,-4.051762430150784
5670,GLUCOKIN_RXN_p2,2.7.1.2,0.9 ATP_p2 + GLC_p2 + 0.1 aATP_p2 --> 0.8 ADP_p2 + GLC_6_P_p2 + 0.9 PROTON_p2 + 0.2 aADP_p2,0.0
5671,GLUCOKIN_RXN_p1,2.7.1.2,0.9 ATP_p1 + GLC_p1 + 0.1 aATP_p1 --> 0.8 ADP_p1 + GLC_6_P_p1 + 0.9 PROTON_p1 + 0.2 aADP_p1,0.0
5672,PGLUCISOM_RXN_p10,5.3.1.9,GLC_6_P_p10 <=> FRUCTOSE_6P_p10,-4.995996390416443
5673,2_KETO_ADIPATE_DEHYDROG_RXN_m9,NIL,2K_ADIPATE_m9 + CO_A_m9 + NAD_m9 --> CARBON_DIOXIDE_m9 + GLUTARYL_COA_m9 + NADH_m9,0.0
5674,2_KETO_ADIPATE_DEHYDROG_RXN_m8,NIL,2K_ADIPATE_m8 + CO_A_m8 + NAD_m8 --> CARBON_DIOXIDE_m8 + GLUTARYL_COA_m8 + NADH_m8,0.0
5675,2_KETO_ADIPATE_DEHYDROG_RXN_m7,NIL,2K_ADIPATE_m7 + CO_A_m7 + NAD_m7 --> CARBON_DIOXIDE_m7 + GLUTARYL_COA_m7 + NADH_m7,0.0
5676,2_KETO_ADIPATE_DEHYDROG_RXN_m6,NIL,2K_ADIPATE_m6 + CO_A_m6 + NAD_m6 --> CARBON_DIOXIDE_m6 + GLUTARYL_COA_m6 + NADH_m6,0.0
5677,ACETATE_COA_LIGASE_RXN_x1,6.2.1.1,ACET_x1 + 0.65 ATP_x1 + CO_A_x1 + 0.35 aATP_x1 --> ACETYL_COA_x1 + AMP_x1 + 0.65 PPI_x1 + 0.35 aPPI_x1,0.0
5678,ACETATE_COA_LIGASE_RXN_x3,6.2.1.1,ACET_x3 + 0.65 ATP_x3 + CO_A_x3 + 0.35 aATP_x3 --> ACETYL_COA_x3 + AMP_x3 + 0.65 PPI_x3 + 0.35 aPPI_x3,0.0
5679,ACETATE_COA_LIGASE_RXN_x2,6.2.1.1,ACET_x2 + 0.65 ATP_x2 + CO_A_x2 + 0.35 aATP_x2 --> ACETYL_COA_x2 + AMP_x2 + 0.65 PPI_x2 + 0.35 aPPI_x2,0.0
5680,ACETATE_COA_LIGASE_RXN_x5,6.2.1.1,ACET_x5 + 0.65 ATP_x5 + CO_A_x5 + 0.35 aATP_x5 --> ACETYL_COA_x5 + AMP_x5 + 0.65 PPI_x5 + 0.35 aPPI_x5,0.0
5681,ACETATE_COA_LIGASE_RXN_x4,6.2.1.1,ACET_x4 + 0.65 ATP_x4 + CO_A_x4 + 0.35 aATP_x4 --> ACETYL_COA_x4 + AMP_x4 + 0.65 PPI_x4 + 0.35 aPPI_x4,0.0
5682,ACETATE_COA_LIGASE_RXN_x7,6.2.1.1,ACET_x7 + 0.65 ATP_x7 + CO_A_x7 + 0.35 aATP_x7 --> ACETYL_COA_x7 + AMP_x7 + 0.65 PPI_x7 + 0.35 aPPI_x7,0.0
5683,ACETATE_COA_LIGASE_RXN_x6,6.2.1.1,ACET_x6 + 0.65 ATP_x6 + CO_A_x6 + 0.35 aATP_x6 --> ACETYL_COA_x6 + AMP_x6 + 0.65 PPI_x6 + 0.35 aPPI_x6,0.0
5684,ACETATE_COA_LIGASE_RXN_x9,6.2.1.1,ACET_x9 + 0.65 ATP_x9 + CO_A_x9 + 0.35 aATP_x9 --> ACETYL_COA_x9 + AMP_x9 + 0.65 PPI_x9 + 0.35 aPPI_x9,0.0
5685,ACETATE_COA_LIGASE_RXN_x8,6.2.1.1,ACET_x8 + 0.65 ATP_x8 + CO_A_x8 + 0.35 aATP_x8 --> ACETYL_COA_x8 + AMP_x8 + 0.65 PPI_x8 + 0.35 aPPI_x8,0.0
5686,pASP_biomass9,NA,Charged_ASP_tRNAs_c9 + Protein_polymerisation_cost_c9 + Protein_processing_cost_c9 + Protein_tranlocation_cost_c9 + WATER_c9 --> ASP_tRNAs_c9 + 2.0 PROTON_c9 + pASP_b9,0.0002579022398956092
5687,pASP_biomass8,NA,Charged_ASP_tRNAs_c8 + Protein_polymerisation_cost_c8 + Protein_processing_cost_c8 + Protein_tranlocation_cost_c8 + WATER_c8 --> ASP_tRNAs_c8 + 2.0 PROTON_c8 + pASP_b8,0.0008022017218898519
5688,GCVMULTI_RXN_m2,NIL,GLY_m2 + NAD_m2 + THF_m2 --> AMMONIUM_m2 + CARBON_DIOXIDE_m2 + METHYLENE_THF_m2 + NADH_m2,0.026270799649788054
5689,GCVMULTI_RXN_m1,NIL,GLY_m1 + NAD_m1 + THF_m1 --> AMMONIUM_m1 + CARBON_DIOXIDE_m1 + METHYLENE_THF_m1 + NADH_m1,0.022782408329430324
5690,RXN_9540_p3,1.1.1.100,3_oxo_palmitoyl_ACPs_p3 + NADPH_p3 + PROTON_p3 --> NADP_p3 + R_3_Hydroxypalmitoyl_ACPs_p3,0.09057340819038637
5691,GCVMULTI_RXN_m8,NIL,GLY_m8 + NAD_m8 + THF_m8 --> AMMONIUM_m8 + CARBON_DIOXIDE_m8 + METHYLENE_THF_m8 + NADH_m8,0.004948356373879923
5692,RXN_9540_p4,1.1.1.100,3_oxo_palmitoyl_ACPs_p4 + NADPH_p4 + PROTON_p4 --> NADP_p4 + R_3_Hydroxypalmitoyl_ACPs_p4,0.09625439738386785
5693,GCVMULTI_RXN_m7,NIL,GLY_m7 + NAD_m7 + THF_m7 --> AMMONIUM_m7 + CARBON_DIOXIDE_m7 + METHYLENE_THF_m7 + NADH_m7,0.01325430496469875
5694,RXN_9540_p1,1.1.1.100,3_oxo_palmitoyl_ACPs_p1 + NADPH_p1 + PROTON_p1 --> NADP_p1 + R_3_Hydroxypalmitoyl_ACPs_p1,0.04176133807598526
5695,RXN_9540_p2,1.1.1.100,3_oxo_palmitoyl_ACPs_p2 + NADPH_p2 + PROTON_p2 --> NADP_p2 + R_3_Hydroxypalmitoyl_ACPs_p2,0.06578418173678172
5696,GCVMULTI_RXN_m9,NIL,GLY_m9 + NAD_m9 + THF_m9 --> AMMONIUM_m9 + CARBON_DIOXIDE_m9 + METHYLENE_THF_m9 + NADH_m9,0.0017955868416095323
5697,GCVMULTI_RXN_m4,NIL,GLY_m4 + NAD_m4 + THF_m4 --> AMMONIUM_m4 + CARBON_DIOXIDE_m4 + METHYLENE_THF_m4 + NADH_m4,0.00653609908278469
5698,GCVMULTI_RXN_m3,NIL,GLY_m3 + NAD_m3 + THF_m3 --> AMMONIUM_m3 + CARBON_DIOXIDE_m3 + METHYLENE_THF_m3 + NADH_m3,0.03331349003978896
5699,GCVMULTI_RXN_m6,NIL,GLY_m6 + NAD_m6 + THF_m6 --> AMMONIUM_m6 + CARBON_DIOXIDE_m6 + METHYLENE_THF_m6 + NADH_m6,0.0222081793384946
